Genmodel_ID,Image_ID,Image_name,Predicted_viewpoint,Maker,Genmodel,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001
2_1,2_1$$18$$3,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_3.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$3,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_3.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_4.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_4.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$5,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_5.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$5,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_5.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_6.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_6.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$7,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_7.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$7,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_7.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_8.jpg,315,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$18$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$18$$image_8.jpg,315,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_1.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_1.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$10,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_10.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$10,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_10.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$11,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_11.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$11,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_11.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$2,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_2.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$2,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_2.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_4.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_4.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$5,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_5.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$5,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_5.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$54,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_54.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$54,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_54.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$55,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_55.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$55,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_55.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$58,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_58.jpg,315,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$58,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_58.jpg,315,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_6.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_6.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$60,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_60.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$60,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_60.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$61,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_61.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$61,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_61.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$63,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_63.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$63,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_63.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_8.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_8.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$9,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_9.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$21$$9,Abarth$$124 Spider$$2019$$Blue$$2_1$$21$$image_9.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_1.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_1.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$3,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_3.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$3,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_3.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_4.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$4,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_4.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_6.jpg,180,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$6,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_6.jpg,180,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$7,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_7.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$7,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_7.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_8.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$24$$8,Abarth$$124 Spider$$2019$$Blue$$2_1$$24$$image_8.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_1.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$1,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_1.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$12,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_12.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$12,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_12.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$16,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_16.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$27$$16,Abarth$$124 Spider$$2019$$Blue$$2_1$$27$$image_16.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$1,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_1.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$1,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_1.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$16,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_16.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$16,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_16.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$17,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_17.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$17,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_17.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$18,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_18.jpg,180,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$18,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_18.jpg,180,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$2,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_2.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$2,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_2.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$36,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_36.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$36,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_36.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$37,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_37.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$37,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_37.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_4.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_4.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_5.jpg,135,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_5.jpg,135,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$6,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_6.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$25$$6,Abarth$$124 Spider$$2019$$Grey$$2_1$$25$$image_6.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$2,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_2.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$2,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_2.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$26,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_26.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$26,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_26.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$3,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_3.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$3,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_3.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_4.jpg,180,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_4.jpg,180,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_5.jpg,135,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_5.jpg,135,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$6,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_6.jpg,315,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$6,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_6.jpg,315,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$7,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_7.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$7,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_7.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$8,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_8.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$26$$8,Abarth$$124 Spider$$2019$$Grey$$2_1$$26$$image_8.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$1,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_1.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$1,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_1.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$3,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_3.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$3,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_3.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_4.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$4,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_4.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_5.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$28$$5,Abarth$$124 Spider$$2019$$Grey$$2_1$$28$$image_5.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$1,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_1.jpg,90,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$1,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_1.jpg,90,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$2,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_2.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$2,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_2.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$3,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_3.jpg,180,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$3,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_3.jpg,180,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$4,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_4.jpg,270,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$4,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_4.jpg,270,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$5,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_5.jpg,135,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$5,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_5.jpg,135,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$6,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_6.jpg,135,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$6,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_6.jpg,135,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$7,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_7.jpg,225,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$7,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_7.jpg,225,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$8,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_8.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$29$$8,Abarth$$124 Spider$$2019$$Red$$2_1$$29$$image_8.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$10,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_10.jpg,315,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$10,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_10.jpg,315,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$3,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_3.jpg,45,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$3,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_3.jpg,45,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$4,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_4.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$4,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_4.jpg,360,ABARTH,ABARTH SPIDER,0,223,777,409,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_1,2_1$$17$$5,Abarth$$124 Spider$$2019$$White$$2_1$$17$$image_5.jpg,360,ABARTH,ABARTH 124,0,19,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
